municipality,var
Ål,"[93.80000305175781, 134.8000030517578, 230.40000915527344, 269.6000061035156, 224.3000030517578, 85.80000305175781, 95.5999984741211, 137.0, 221.10000610351562, 68.80000305175781, 117.0999984741211, 214.60000610351562, 195.0, 136.40000915527344, 51.10000228881836, 160.5, 183.0, 285.1000061035156, 163.60000610351562, 140.60000610351562, 162.10000610351562, 116.5, 140.5, 135.10000610351562, 169.1999969482422, 129.60000610351562, 93.0999984741211, 329.3000183105469, 121.0, 113.5, 184.8000030517578, 80.5, 337.1000061035156]"
Nesbyen,"[86.80000305175781, 118.0999984741211, 140.40000915527344, 222.40000915527344, 142.5, 81.9000015258789, 77.9000015258789, 92.5999984741211, 120.20000457763672, 27.200000762939453, 107.80000305175781, 152.8000030517578, 114.5, 130.60000610351562, 25.899999618530273, 74.5999984741211, 108.20000457763672, 186.3000030517578, 133.0, 128.1999969482422, 113.30000305175781, 71.0999984741211, 114.70000457763672, 133.40000915527344, 83.30000305175781, 79.0999984741211, 48.400001525878906, 192.0, 117.5, 110.9000015258789, 128.5, 53.29999923706055, 222.40000915527344]"
Færder,"[45.79999923706055, 12.199999809265137, 80.0999984741211, 309.3000183105469, 21.80000114440918, 46.5, 43.400001525878906, 35.20000076293945, 41.29999923706055, 49.79999923706055, 43.10000228881836, 109.70000457763672, 111.9000015258789, 72.80000305175781, 13.600000381469727, 181.8000030517578, 39.10000228881836, 25.200000762939453, 40.29999923706055, 32.20000076293945, 47.5, 54.79999923706055, 36.0, 81.4000015258789, 34.60000228881836, 23.700000762939453, 16.0, 51.79999923706055, 86.30000305175781, 8.40000057220459, 47.70000076293945, 54.400001525878906, 90.5999984741211]"
Holmestrand,"[66.5999984741211, 36.29999923706055, 153.1999969482422, 399.6000061035156, 53.900001525878906, 101.20000457763672, 75.5, 48.60000228881836, 117.80000305175781, 43.29999923706055, 121.0999984741211, 193.60000610351562, 222.0, 151.3000030517578, 16.0, 175.1999969482422, 65.0999984741211, 42.79999923706055, 194.8000030517578, 161.60000610351562, 190.60000610351562, 71.5, 102.0, 127.5, 29.5, 56.900001525878906, 37.5, 214.3000030517578, 67.4000015258789, 26.0, 44.900001525878906, 58.900001525878906, 133.6999969482422]"
Horten,"[51.5, 12.5, 96.9000015258789, 315.0, 23.700000762939453, 68.80000305175781, 62.29999923706055, 58.0, 99.0, 65.0, 82.9000015258789, 207.5, 213.5, 103.9000015258789, 17.899999618530273, 164.3000030517578, 40.79999923706055, 27.600000381469727, 127.5999984741211, 111.0999984741211, 133.3000030517578, 71.70000457763672, 104.4000015258789, 106.5, 29.600000381469727, 28.899999618530273, 30.5, 121.9000015258789, 87.70000457763672, 31.700000762939453, 25.399999618530273, 47.79999923706055, 89.4000015258789]"
Larvik,"[65.70000457763672, 8.800000190734863, 79.20000457763672, 336.6000061035156, 32.60000228881836, 73.9000015258789, 31.399999618530273, 50.29999923706055, 53.10000228881836, 61.0, 84.80000305175781, 109.80000305175781, 113.5, 121.0, 15.199999809265137, 256.3000183105469, 61.10000228881836, 64.9000015258789, 116.20000457763672, 155.5, 140.90000915527344, 56.79999923706055, 58.5, 134.8000030517578, 27.399999618530273, 32.900001525878906, 27.700000762939453, 98.5, 133.3000030517578, 12.100000381469727, 76.5999984741211, 41.79999923706055, 57.5]"
Sandefjord,"[42.79999923706055, 6.700000286102295, 39.60000228881836, 216.10000610351562, 20.30000114440918, 43.70000076293945, 27.600000381469727, 23.5, 36.60000228881836, 43.5, 55.10000228881836, 95.70000457763672, 99.5, 93.20000457763672, 13.699999809265137, 243.10000610351562, 53.20000076293945, 37.79999923706055, 77.30000305175781, 150.0, 140.5, 57.79999923706055, 65.20000457763672, 111.30000305175781, 36.900001525878906, 26.100000381469727, 27.600000381469727, 70.5, 117.5, 9.90000057220459, 71.80000305175781, 32.10000228881836, 77.20000457763672]"
Tønsberg,"[47.900001525878906, 12.699999809265137, 90.9000015258789, 321.20001220703125, 23.5, 49.70000076293945, 51.400001525878906, 48.60000228881836, 60.60000228881836, 53.29999923706055, 53.70000076293945, 120.80000305175781, 122.4000015258789, 74.5999984741211, 13.40000057220459, 173.40000915527344, 38.29999923706055, 24.5, 71.20000457763672, 60.70000076293945, 65.4000015258789, 56.79999923706055, 44.60000228881836, 69.0, 29.399999618530273, 21.80000114440918, 27.30000114440918, 108.80000305175781, 93.30000305175781, 8.90000057220459, 38.900001525878906, 61.79999923706055, 107.70000457763672]"
Bamble,"[32.900001525878906, 9.0, 76.80000305175781, 290.20001220703125, 27.399999618530273, 69.0999984741211, 44.0, 53.20000076293945, 37.10000228881836, 54.79999923706055, 95.0999984741211, 79.0, 79.20000457763672, 70.4000015258789, 15.800000190734863, 169.60000610351562, 48.10000228881836, 93.20000457763672, 97.0, 126.0999984741211, 115.5, 69.0999984741211, 80.0999984741211, 155.10000610351562, 24.5, 34.10000228881836, 22.899999618530273, 86.5, 55.900001525878906, 18.30000114440918, 46.0, 31.600000381469727, 50.20000076293945]"
Drangedal,"[48.900001525878906, 27.80000114440918, 122.70000457763672, 296.8999938964844, 22.899999618530273, 43.400001525878906, 51.900001525878906, 30.200000762939453, 47.79999923706055, 43.900001525878906, 92.0999984741211, 143.3000030517578, 143.6999969482422, 86.70000457763672, 16.5, 227.90000915527344, 64.5999984741211, 54.70000076293945, 179.8000030517578, 148.10000610351562, 186.6999969482422, 116.80000305175781, 188.8000030517578, 177.40000915527344, 32.900001525878906, 66.80000305175781, 46.29999923706055, 398.20001220703125, 263.8000183105469, 34.79999923706055, 66.5, 106.5, 304.3999938964844]"
Fyresdal,"[60.10000228881836, 51.20000076293945, 125.0, 342.6000061035156, 80.9000015258789, 67.80000305175781, 84.0, 71.4000015258789, 116.70000457763672, 58.10000228881836, 106.9000015258789, 103.20000457763672, 104.0, 126.0, 36.79999923706055, 167.1999969482422, 59.60000228881836, 107.5999984741211, 125.70000457763672, 106.5999984741211, 201.6999969482422, 96.80000305175781, 130.6999969482422, 101.5999984741211, 27.5, 54.0, 62.29999923706055, 249.8000030517578, 109.9000015258789, 81.80000305175781, 123.5, 99.20000457763672, 254.6999969482422]"
Hjartdal,"[122.0999984741211, 66.30000305175781, 92.20000457763672, 280.1000061035156, 24.100000381469727, 55.70000076293945, 72.80000305175781, 54.5, 66.70000457763672, 31.5, 119.4000015258789, 158.5, 211.3000030517578, 183.6999969482422, 20.700000762939453, 109.9000015258789, 63.70000076293945, 123.80000305175781, 123.4000015258789, 126.70000457763672, 201.10000610351562, 86.9000015258789, 144.90000915527344, 97.9000015258789, 25.5, 56.0, 42.10000228881836, 210.1999969482422, 106.9000015258789, 94.5999984741211, 83.30000305175781, 67.5, 243.60000610351562]"
Kragerø,"[44.20000076293945, 6.200000286102295, 78.30000305175781, 248.40000915527344, 41.0, 69.5999984741211, 56.0, 45.29999923706055, 44.0, 56.5, 178.90000915527344, 123.80000305175781, 124.80000305175781, 49.5, 17.600000381469727, 230.5, 67.0999984741211, 91.4000015258789, 69.80000305175781, 162.5, 118.5, 64.20000457763672, 95.5, 179.5, 19.600000381469727, 66.0999984741211, 33.400001525878906, 137.60000610351562, 122.0, 36.10000228881836, 82.70000457763672, 118.70000457763672, 143.8000030517578]"
Kviteseid,"[38.29999923706055, 14.600000381469727, 55.29999923706055, 194.3000030517578, 14.600000381469727, 28.5, 43.5, 34.5, 46.20000076293945, 19.5, 25.700000762939453, 56.10000228881836, 56.70000076293945, 71.80000305175781, 14.0, 76.80000305175781, 32.79999923706055, 38.29999923706055, 57.20000076293945, 78.4000015258789, 117.0, 69.70000457763672, 97.30000305175781, 62.0, 29.200000762939453, 29.30000114440918, 25.600000381469727, 181.90000915527344, 72.5999984741211, 31.0, 42.10000228881836, 65.0999984741211, 212.10000610351562]"
Nissedal,"[71.80000305175781, 55.10000228881836, 115.80000305175781, 285.1000061035156, 89.5999984741211, 63.900001525878906, 73.0999984741211, 73.70000457763672, 99.4000015258789, 44.29999923706055, 111.80000305175781, 143.60000610351562, 150.40000915527344, 141.1999969482422, 30.30000114440918, 197.8000030517578, 66.70000457763672, 96.0999984741211, 182.40000915527344, 119.0999984741211, 162.90000915527344, 102.5999984741211, 139.3000030517578, 109.5999984741211, 22.899999618530273, 65.0, 46.29999923706055, 220.5, 143.5, 115.0999984741211, 104.4000015258789, 118.5, 277.5]"
Nome,"[36.60000228881836, 26.200000762939453, 83.20000457763672, 198.1999969482422, 12.90000057220459, 29.30000114440918, 25.600000381469727, 24.399999618530273, 38.79999923706055, 31.600000381469727, 50.20000076293945, 153.5, 154.8000030517578, 80.30000305175781, 11.600000381469727, 186.90000915527344, 61.29999923706055, 26.30000114440918, 98.4000015258789, 82.0, 136.0, 80.0999984741211, 124.9000015258789, 52.400001525878906, 22.700000762939453, 27.0, 27.700000762939453, 183.0, 142.8000030517578, 16.5, 32.0, 71.20000457763672, 180.60000610351562]"
Notodden,"[42.70000076293945, 39.5, 93.20000457763672, 217.1999969482422, 15.600000381469727, 26.5, 26.899999618530273, 22.200000762939453, 30.600000381469727, 35.900001525878906, 37.29999923706055, 82.30000305175781, 103.4000015258789, 122.5, 10.5, 98.20000457763672, 51.10000228881836, 48.900001525878906, 78.70000457763672, 84.0999984741211, 124.70000457763672, 57.900001525878906, 103.0999984741211, 57.5, 19.899999618530273, 37.60000228881836, 24.30000114440918, 123.30000305175781, 85.5, 18.399999618530273, 48.79999923706055, 63.5, 144.40000915527344]"
Porsgrunn,"[33.0, 8.699999809265137, 97.20000457763672, 250.0, 23.200000762939453, 56.70000076293945, 59.60000228881836, 16.700000762939453, 32.20000076293945, 41.5, 56.10000228881836, 74.5999984741211, 74.70000457763672, 84.4000015258789, 10.199999809265137, 143.90000915527344, 37.29999923706055, 56.29999923706055, 118.0, 91.5, 143.8000030517578, 54.20000076293945, 83.0, 79.9000015258789, 20.600000381469727, 35.60000228881836, 13.5, 96.5, 64.80000305175781, 10.40000057220459, 46.29999923706055, 48.29999923706055, 63.20000076293945]"
Seljord,"[73.0, 41.29999923706055, 56.400001525878906, 160.0, 14.300000190734863, 35.5, 44.5, 36.5, 43.70000076293945, 30.5, 24.200000762939453, 86.5999984741211, 88.80000305175781, 159.8000030517578, 23.700000762939453, 107.0, 29.399999618530273, 38.5, 80.80000305175781, 69.0999984741211, 142.1999969482422, 101.4000015258789, 145.60000610351562, 100.4000015258789, 26.30000114440918, 36.60000228881836, 35.29999923706055, 218.40000915527344, 95.5999984741211, 82.0, 72.5999984741211, 60.60000228881836, 279.6000061035156]"
Siljan,"[101.0999984741211, 61.400001525878906, 132.1999969482422, 275.8999938964844, 56.29999923706055, 83.20000457763672, 83.30000305175781, 37.79999923706055, 76.30000305175781, 32.0, 118.30000305175781, 118.5, 149.5, 138.3000030517578, 22.80000114440918, 194.0, 52.400001525878906, 56.900001525878906, 201.5, 117.70000457763672, 212.5, 105.70000457763672, 169.60000610351562, 76.30000305175781, 32.20000076293945, 56.20000076293945, 25.80000114440918, 302.3000183105469, 144.1999969482422, 20.899999618530273, 79.0999984741211, 78.30000305175781, 183.8000030517578]"
Skien,"[27.200000762939453, 22.200000762939453, 73.20000457763672, 191.6999969482422, 18.399999618530273, 40.10000228881836, 53.29999923706055, 11.5, 28.399999618530273, 33.79999923706055, 49.10000228881836, 88.0, 88.0, 87.70000457763672, 12.600000381469727, 184.8000030517578, 40.20000076293945, 28.399999618530273, 104.5, 96.70000457763672, 156.10000610351562, 71.30000305175781, 116.4000015258789, 46.70000076293945, 20.100000381469727, 17.0, 13.5, 124.4000015258789, 103.30000305175781, 17.30000114440918, 41.5, 67.5, 88.0999984741211]"
Tinn,"[132.5, 115.9000015258789, 149.90000915527344, 309.5, 158.60000610351562, 52.400001525878906, 57.400001525878906, 69.80000305175781, 182.3000030517578, 46.10000228881836, 188.40000915527344, 117.80000305175781, 127.20000457763672, 139.40000915527344, 76.20000457763672, 205.10000610351562, 81.5, 218.0, 95.5999984741211, 123.70000457763672, 149.5, 95.5, 141.3000030517578, 121.5, 55.10000228881836, 80.5999984741211, 33.400001525878906, 246.90000915527344, 176.3000030517578, 160.3000030517578, 176.5, 121.70000457763672, 514.7000122070312]"
Tokke,"[44.900001525878906, 23.80000114440918, 131.6999969482422, 364.3000183105469, 24.200000762939453, 78.5, 71.0999984741211, 70.5, 97.70000457763672, 95.5999984741211, 78.4000015258789, 129.40000915527344, 132.0, 128.10000610351562, 37.900001525878906, 155.0, 102.70000457763672, 80.4000015258789, 129.8000030517578, 147.8000030517578, 226.6999969482422, 92.0, 110.0, 123.5, 44.79999923706055, 61.900001525878906, 73.5999984741211, 333.3000183105469, 157.1999969482422, 56.900001525878906, 67.30000305175781, 82.30000305175781, 226.60000610351562]"
Vinje,"[144.3000030517578, 109.9000015258789, 239.3000030517578, 429.8999938964844, 350.6000061035156, 127.0, 156.3000030517578, 86.5999984741211, 316.20001220703125, 202.10000610351562, 200.90000915527344, 224.40000915527344, 180.6999969482422, 153.6999969482422, 73.80000305175781, 186.60000610351562, 145.10000610351562, 298.8999938964844, 223.90000915527344, 119.70000457763672, 241.60000610351562, 196.40000915527344, 174.90000915527344, 334.3999938964844, 249.10000610351562, 146.6999969482422, 85.0999984741211, 316.3999938964844, 219.90000915527344, 244.6999969482422, 176.0, 140.1999969482422, 343.5]"
Midt-Telemark,"[59.5, 50.10000228881836, 103.5, 253.1999969482422, 20.5, 34.70000076293945, 38.20000076293945, 50.20000076293945, 75.5999984741211, 39.29999923706055, 70.5, 143.60000610351562, 174.40000915527344, 152.5, 13.300000190734863, 179.8000030517578, 107.20000457763672, 56.0, 146.10000610351562, 112.80000305175781, 170.6999969482422, 86.4000015258789, 124.4000015258789, 66.5999984741211, 19.80000114440918, 32.20000076293945, 19.5, 163.6999969482422, 72.5, 21.5, 58.400001525878906, 69.0, 225.60000610351562]"
Arendal,"[21.700000762939453, 12.800000190734863, 105.9000015258789, 265.6000061035156, 42.29999923706055, 30.100000381469727, 21.700000762939453, 19.0, 44.900001525878906, 18.899999618530273, 41.29999923706055, 76.9000015258789, 77.5, 52.10000228881836, 24.700000762939453, 136.0, 77.80000305175781, 11.40000057220459, 56.5, 108.5, 57.70000076293945, 53.20000076293945, 43.70000076293945, 83.0, 28.0, 72.80000305175781, 38.400001525878906, 22.0, 108.80000305175781, 20.0, 91.20000457763672, 60.79999923706055, 77.0999984741211]"
Birkenes,"[26.700000762939453, 15.199999809265137, 117.5999984741211, 290.20001220703125, 35.0, 102.30000305175781, 48.0, 32.29999923706055, 50.70000076293945, 22.30000114440918, 35.10000228881836, 71.4000015258789, 73.0999984741211, 66.80000305175781, 21.399999618530273, 172.3000030517578, 90.30000305175781, 90.20000457763672, 59.29999923706055, 162.40000915527344, 145.6999969482422, 149.90000915527344, 168.3000030517578, 257.1000061035156, 73.30000305175781, 76.5, 34.0, 172.0, 116.30000305175781, 22.200000762939453, 66.20000457763672, 35.60000228881836, 78.0]"
Bygland,"[60.10000228881836, 20.30000114440918, 117.30000305175781, 326.5, 40.60000228881836, 49.5, 60.10000228881836, 25.600000381469727, 52.79999923706055, 38.400001525878906, 89.20000457763672, 75.5999984741211, 89.20000457763672, 105.70000457763672, 36.70000076293945, 147.0, 49.20000076293945, 79.0999984741211, 47.900001525878906, 96.5999984741211, 144.6999969482422, 127.4000015258789, 136.5, 106.70000457763672, 23.200000762939453, 62.60000228881836, 69.30000305175781, 228.90000915527344, 103.0999984741211, 30.5, 107.5, 101.30000305175781, 173.6999969482422]"
Bykle,"[436.70001220703125, 351.8999938964844, 997.6000366210938, 892.7000122070312, 686.4000244140625, 162.40000915527344, 540.4000244140625, 148.40000915527344, 481.8000183105469, 588.6000366210938, 227.5, 423.8999938964844, 234.8000030517578, 233.1999969482422, 280.5, 258.20001220703125, 320.6000061035156, 595.4000244140625, 298.1000061035156, 86.0999984741211, 396.8000183105469, 531.4000244140625, 219.5, 422.3000183105469, 776.7000122070312, 455.1000061035156, 294.20001220703125, 523.0, 153.10000610351562, 365.3000183105469, 200.60000610351562, 382.70001220703125, 466.20001220703125]"
Evje og Hornnes,"[48.0, 19.100000381469727, 114.0, 310.3999938964844, 26.899999618530273, 72.9000015258789, 51.10000228881836, 33.400001525878906, 35.5, 33.79999923706055, 50.0, 73.80000305175781, 79.9000015258789, 78.70000457763672, 41.10000228881836, 202.8000030517578, 54.29999923706055, 87.0999984741211, 53.900001525878906, 131.8000030517578, 184.5, 164.90000915527344, 174.90000915527344, 108.30000305175781, 31.5, 63.400001525878906, 24.899999618530273, 151.90000915527344, 108.5999984741211, 13.100000381469727, 119.5999984741211, 99.9000015258789, 186.0]"
Froland,"[59.5, 18.899999618530273, 192.5, 437.8000183105469, 48.20000076293945, 152.90000915527344, 63.60000228881836, 39.5, 53.10000228881836, 23.30000114440918, 74.20000457763672, 138.60000610351562, 139.0, 94.20000457763672, 36.60000228881836, 228.5, 103.9000015258789, 119.5999984741211, 69.20000457763672, 158.40000915527344, 125.70000457763672, 139.8000030517578, 174.3000030517578, 254.6999969482422, 35.5, 89.5, 39.5, 180.5, 220.5, 15.90000057220459, 132.1999969482422, 161.3000030517578, 100.0999984741211]"
Gjerstad,"[70.0, 16.200000762939453, 159.0, 397.1000061035156, 39.70000076293945, 103.4000015258789, 65.5999984741211, 32.10000228881836, 55.10000228881836, 35.60000228881836, 193.10000610351562, 158.8000030517578, 160.40000915527344, 62.20000076293945, 23.700000762939453, 295.6000061035156, 80.5999984741211, 91.30000305175781, 107.0999984741211, 177.5, 135.3000030517578, 127.0999984741211, 185.10000610351562, 219.6999969482422, 33.0, 68.4000015258789, 42.10000228881836, 319.3000183105469, 194.6999969482422, 34.400001525878906, 114.5999984741211, 147.5, 233.90000915527344]"
Grimstad,"[17.600000381469727, 20.700000762939453, 80.4000015258789, 161.8000030517578, 37.70000076293945, 37.10000228881836, 30.30000114440918, 26.200000762939453, 53.900001525878906, 24.30000114440918, 51.29999923706055, 115.20000457763672, 116.30000305175781, 60.0, 25.30000114440918, 158.5, 174.40000915527344, 37.900001525878906, 85.4000015258789, 217.40000915527344, 149.1999969482422, 142.6999969482422, 148.3000030517578, 183.40000915527344, 52.70000076293945, 124.5, 54.5, 100.0999984741211, 125.30000305175781, 29.899999618530273, 98.0, 57.79999923706055, 95.80000305175781]"
Iveland,"[146.0, 47.60000228881836, 195.8000030517578, 501.8999938964844, 128.1999969482422, 201.1999969482422, 95.30000305175781, 85.20000457763672, 122.5999984741211, 54.0, 198.10000610351562, 135.3000030517578, 158.0, 164.40000915527344, 87.0, 368.6000061035156, 115.0, 186.8000030517578, 201.60000610351562, 196.6999969482422, 356.3000183105469, 285.1000061035156, 389.3999938964844, 336.20001220703125, 86.4000015258789, 147.10000610351562, 114.5, 417.3000183105469, 188.3000030517578, 146.10000610351562, 209.6999969482422, 236.5, 370.1000061035156]"
Lillesand,"[16.80000114440918, 11.40000057220459, 47.20000076293945, 74.5999984741211, 17.600000381469727, 24.700000762939453, 20.399999618530273, 22.700000762939453, 46.400001525878906, 26.30000114440918, 22.899999618530273, 77.30000305175781, 79.30000305175781, 42.400001525878906, 10.699999809265137, 113.0, 106.70000457763672, 28.399999618530273, 71.20000457763672, 202.40000915527344, 78.30000305175781, 155.0, 162.10000610351562, 98.5999984741211, 28.700000762939453, 65.0999984741211, 41.900001525878906, 28.600000381469727, 58.20000076293945, 18.5, 53.29999923706055, 21.200000762939453, 37.29999923706055]"
Risør,"[48.70000076293945, 11.800000190734863, 127.80000305175781, 284.0, 43.400001525878906, 59.70000076293945, 32.10000228881836, 29.399999618530273, 44.900001525878906, 38.29999923706055, 110.0, 113.5, 114.30000305175781, 64.30000305175781, 16.600000381469727, 262.8999938964844, 91.5999984741211, 74.20000457763672, 106.0999984741211, 183.0, 142.10000610351562, 90.0999984741211, 135.40000915527344, 163.3000030517578, 34.20000076293945, 86.5999984741211, 63.5, 89.4000015258789, 201.6999969482422, 10.800000190734863, 108.5, 129.3000030517578, 132.1999969482422]"
Tvedestrand,"[68.4000015258789, 19.100000381469727, 168.90000915527344, 416.70001220703125, 35.0, 112.5, 41.400001525878906, 29.200000762939453, 37.10000228881836, 24.700000762939453, 69.9000015258789, 159.5, 160.8000030517578, 59.5, 23.700000762939453, 297.8999938964844, 104.80000305175781, 96.80000305175781, 91.0999984741211, 169.0, 141.3000030517578, 178.40000915527344, 269.5, 260.8000183105469, 72.5, 83.4000015258789, 56.79999923706055, 138.3000030517578, 207.3000030517578, 25.399999618530273, 176.3000030517578, 216.0, 159.10000610351562]"
Valle,"[93.30000305175781, 47.0, 138.60000610351562, 421.3000183105469, 117.5, 66.9000015258789, 115.0, 54.29999923706055, 108.80000305175781, 101.80000305175781, 72.0999984741211, 67.70000457763672, 78.20000457763672, 156.60000610351562, 60.900001525878906, 113.80000305175781, 51.900001525878906, 43.20000076293945, 78.30000305175781, 62.400001525878906, 234.90000915527344, 141.90000915527344, 154.0, 86.4000015258789, 116.30000305175781, 66.5, 114.80000305175781, 340.6000061035156, 119.9000015258789, 83.9000015258789, 106.30000305175781, 148.90000915527344, 437.20001220703125]"
Vegårshei,"[77.20000457763672, 34.20000076293945, 187.1999969482422, 442.5, 58.900001525878906, 160.5, 62.400001525878906, 53.20000076293945, 96.5999984741211, 37.60000228881836, 143.90000915527344, 158.6999969482422, 160.40000915527344, 115.4000015258789, 36.20000076293945, 450.1000061035156, 124.20000457763672, 154.3000030517578, 269.1000061035156, 201.3000030517578, 200.3000030517578, 236.5, 373.3999938964844, 387.8000183105469, 75.5, 89.5999984741211, 84.70000457763672, 500.3000183105469, 302.8000183105469, 64.5999984741211, 213.8000030517578, 272.3999938964844, 302.20001220703125]"
Åmli,"[42.10000228881836, 32.20000076293945, 126.5, 314.6000061035156, 23.80000114440918, 54.0, 45.70000076293945, 27.80000114440918, 47.400001525878906, 21.5, 102.70000457763672, 102.5, 103.5, 67.4000015258789, 31.100000381469727, 213.60000610351562, 60.79999923706055, 113.9000015258789, 66.0, 148.6999969482422, 127.9000015258789, 95.5, 129.10000610351562, 209.40000915527344, 43.20000076293945, 66.80000305175781, 55.70000076293945, 319.1000061035156, 156.90000915527344, 40.400001525878906, 134.40000915527344, 160.10000610351562, 138.1999969482422]"
Farsund,"[7.900000095367432, 6.900000095367432, 11.5, 33.60000228881836, 17.600000381469727, 49.900001525878906, 28.0, 27.399999618530273, 28.899999618530273, 21.5, 27.700000762939453, 23.899999618530273, 16.200000762939453, 23.899999618530273, 35.10000228881836, 51.900001525878906, 21.600000381469727, 4.0, 65.80000305175781, 122.4000015258789, 40.60000228881836, 42.20000076293945, 19.0, 65.30000305175781, 2.1000001430511475, 25.80000114440918, 9.199999809265137, 26.700000762939453, 59.400001525878906, 14.800000190734863, 20.80000114440918, 26.600000381469727, 22.600000381469727]"
Flekkefjord,"[7.900000095367432, 19.5, 28.100000381469727, 45.400001525878906, 24.5, 69.0999984741211, 55.70000076293945, 53.70000076293945, 76.4000015258789, 33.79999923706055, 54.0, 33.400001525878906, 38.79999923706055, 69.0, 47.29999923706055, 53.20000076293945, 16.80000114440918, 18.200000762939453, 93.5999984741211, 160.60000610351562, 56.10000228881836, 62.60000228881836, 58.5, 44.60000228881836, 4.300000190734863, 35.5, 20.100000381469727, 30.80000114440918, 70.9000015258789, 33.900001525878906, 43.900001525878906, 48.10000228881836, 33.900001525878906]"
Hægebostad,"[44.60000228881836, 12.800000190734863, 89.0, 258.0, 45.5, 67.30000305175781, 43.29999923706055, 49.29999923706055, 49.400001525878906, 32.20000076293945, 56.900001525878906, 69.5, 87.0, 60.79999923706055, 60.79999923706055, 166.10000610351562, 33.70000076293945, 50.20000076293945, 62.10000228881836, 132.1999969482422, 218.0, 142.6999969482422, 129.10000610351562, 75.9000015258789, 43.70000076293945, 50.900001525878906, 30.80000114440918, 288.3999938964844, 98.0, 40.5, 53.400001525878906, 88.0999984741211, 205.1999969482422]"
Kristiansand,"[30.100000381469727, 10.199999809265137, 73.0, 81.20000457763672, 32.20000076293945, 82.5999984741211, 21.399999618530273, 21.80000114440918, 48.29999923706055, 21.0, 19.80000114440918, 44.20000076293945, 43.10000228881836, 30.700000762939453, 39.79999923706055, 79.5, 98.0, 24.700000762939453, 40.70000076293945, 137.40000915527344, 50.5, 75.0, 50.29999923706055, 19.80000114440918, 21.399999618530273, 51.0, 20.600000381469727, 22.30000114440918, 24.899999618530273, 2.9000000953674316, 19.80000114440918, 18.5, 16.30000114440918]"
Kvinesdal,"[7.400000095367432, 11.199999809265137, 40.10000228881836, 52.20000076293945, 22.700000762939453, 90.0, 33.5, 25.700000762939453, 63.400001525878906, 23.5, 38.20000076293945, 26.0, 15.0, 41.5, 47.400001525878906, 54.29999923706055, 38.20000076293945, 2.0, 70.0999984741211, 160.3000030517578, 112.9000015258789, 131.3000030517578, 97.5, 59.0, 4.5, 43.70000076293945, 12.699999809265137, 39.5, 62.900001525878906, 20.899999618530273, 30.80000114440918, 37.0, 31.700000762939453]"
Lindesnes,"[42.20000076293945, 12.100000381469727, 58.29999923706055, 75.80000305175781, 46.900001525878906, 131.6999969482422, 27.399999618530273, 35.29999923706055, 38.0, 39.79999923706055, 26.899999618530273, 63.79999923706055, 27.0, 30.30000114440918, 46.70000076293945, 132.10000610351562, 150.60000610351562, 1.399999976158142, 38.70000076293945, 61.60000228881836, 31.100000381469727, 56.79999923706055, 19.399999618530273, 39.400001525878906, 3.9000000953674316, 69.0999984741211, 11.699999809265137, 12.300000190734863, 33.70000076293945, 14.40000057220459, 20.5, 16.600000381469727, 15.699999809265137]"
Lyngdal,"[8.600000381469727, 7.300000190734863, 21.80000114440918, 38.70000076293945, 23.200000762939453, 47.5, 29.0, 24.700000762939453, 34.70000076293945, 18.600000381469727, 34.60000228881836, 26.899999618530273, 19.80000114440918, 35.60000228881836, 43.10000228881836, 50.29999923706055, 21.0, 3.4000000953674316, 49.20000076293945, 98.70000457763672, 65.5, 39.29999923706055, 36.60000228881836, 49.70000076293945, 3.4000000953674316, 39.0, 17.80000114440918, 23.80000114440918, 77.5999984741211, 19.100000381469727, 28.899999618530273, 29.100000381469727, 34.400001525878906]"
Sirdal,"[4.599999904632568, 14.300000190734863, 49.5, 35.29999923706055, 11.0, 30.700000762939453, 54.5, 63.0, 64.0999984741211, 27.200000762939453, 51.0, 61.10000228881836, 39.29999923706055, 66.30000305175781, 89.4000015258789, 25.899999618530273, 4.700000286102295, 13.199999809265137, 60.29999923706055, 107.70000457763672, 74.0999984741211, 71.30000305175781, 44.20000076293945, 22.899999618530273, 25.80000114440918, 23.100000381469727, 21.899999618530273, 68.80000305175781, 25.0, 18.100000381469727, 52.400001525878906, 61.29999923706055, 37.79999923706055]"
Vennesla,"[32.60000228881836, 9.600000381469727, 121.5, 257.20001220703125, 26.200000762939453, 110.80000305175781, 22.600000381469727, 44.900001525878906, 60.900001525878906, 26.0, 39.20000076293945, 47.900001525878906, 44.29999923706055, 50.10000228881836, 27.899999618530273, 170.3000030517578, 79.5999984741211, 53.0, 62.70000076293945, 184.0, 167.1999969482422, 205.60000610351562, 225.90000915527344, 335.8999938964844, 89.0, 96.5, 31.5, 151.3000030517578, 124.30000305175781, 12.0, 76.5, 36.60000228881836, 61.0]"
Åseral,"[123.20000457763672, 51.60000228881836, 189.1999969482422, 534.2000122070312, 118.9000015258789, 87.5999984741211, 91.20000457763672, 42.60000228881836, 94.5, 71.4000015258789, 197.0, 109.0999984741211, 131.90000915527344, 130.1999969482422, 104.20000457763672, 259.8000183105469, 74.70000457763672, 142.0, 80.0, 146.40000915527344, 299.1000061035156, 185.60000610351562, 207.5, 103.5999984741211, 46.5, 110.20000457763672, 49.0, 377.5, 150.5, 83.30000305175781, 221.8000030517578, 136.8000030517578, 334.8999938964844]"
